type,study,series,date_numeric,censored,d_x,date_yday,value
seasonal,Study 5,Study 5.b,525,none,1,0.5163934426229508,18.93525682167012
seasonal,Study 5,Study 5.b,532,none,1,0.5355191256830601,17.09757417823918
seasonal,Study 5,Study 5.b,539,none,1,0.5546448087431693,28.70982904503956
seasonal,Study 5,Study 5.b,546,left,1,0.5737704918032787,0.2
seasonal,Study 5,Study 5.b,553,none,1,0.592896174863388,9.363346946486644
seasonal,Study 5,Study 5.b,560,none,1,0.6120218579234973,28.220748633786602
seasonal,Study 5,Study 5.b,567,none,1,0.6311475409836066,41.808571703290546
seasonal,Study 5,Study 5.b,575,none,1.1428571428571428,0.6530054644808743,60.28416908482391
seasonal,Study 5,Study 5.b,581,none,0.8571428571428571,0.6693989071038251,28.542247210737937
seasonal,Study 5,Study 5.b,589,none,1.1428571428571428,0.6912568306010929,11.448171971659146
seasonal,Study 5,Study 5.b,595,none,0.8571428571428571,0.7076502732240437,13.731592286431008
seasonal,Study 5,Study 5.b,602,none,1,0.726775956284153,6.81162478459626
seasonal,Study 5,Study 5.b,609,none,1,0.7459016393442623,17.013969211746588
seasonal,Study 5,Study 5.b,616,none,1,0.7650273224043715,11.539354601278772
seasonal,Study 5,Study 5.b,623,none,1,0.7841530054644809,13.099908427000654
seasonal,Study 5,Study 5.b,630,none,1,0.8032786885245902,16.081267717164177
seasonal,Study 5,Study 5.b,645,none,2.142857142857143,0.8442622950819673,8.952395795165815
seasonal,Study 5,Study 5.b,651,none,0.8571428571428571,0.860655737704918,9.592241644200165
seasonal,Study 5,Study 5.b,657,none,0.8571428571428571,0.8770491803278688,10.403606041983304
seasonal,Study 5,Study 5.b,666,none,1.2857142857142858,0.9016393442622952,12.341965010651645
seasonal,Study 5,Study 5.b,672,none,0.8571428571428571,0.918032786885246,15.971906168817501
seasonal,Study 5,Study 5.b,680,none,1.1428571428571428,0.9398907103825136,9.801978537636025
seasonal,Study 5,Study 5.b,686,none,0.8571428571428571,0.9562841530054644,13.123199388863979
seasonal,Study 5,Study 5.b,707,none,3,0.0136986301369863,11.38278605875023
seasonal,Study 5,Study 5.b,715,none,1.1428571428571428,0.03561643835616438,11.495788065837905
seasonal,Study 5,Study 5.b,721,none,0.8571428571428571,0.05205479452054794,7.977393417614262
seasonal,Study 5,Study 5.b,728,none,1,0.07123287671232877,11.379790542642226
seasonal,Study 5,Study 5.b,735,none,1,0.0904109589041096,14.132670807778199
seasonal,Study 5,Study 5.b,742,none,1,0.1095890410958904,10.261886032531764
seasonal,Study 5,Study 5.b,750,none,1.1428571428571428,0.13150684931506848,6.213677916341802
seasonal,Study 5,Study 5.b,756,none,0.8571428571428571,0.14794520547945206,12.366472094894656
seasonal,Study 5,Study 5.b,770,none,2,0.1863013698630137,6.899833508035845
seasonal,Study 5,Study 5.b,784,none,2,0.22465753424657536,5.496331977291349
seasonal,Study 5,Study 5.b,798,none,2,0.26301369863013696,4.682587286094424
seasonal,Study 5,Study 5.b,813,none,2.142857142857143,0.3041095890410959,12.659128461924205
seasonal,Study 5,Study 5.b,828,none,2.142857142857143,0.3452054794520548,9.59892271383354
seasonal,Study 5,Study 5.b,841,none,1.8571428571428572,0.3808219178082192,19.20515413712425
seasonal,Study 5,Study 5.b,854,none,1.8571428571428572,0.4164383561643836,16.48862591192127
seasonal,Study 5,Study 5.b,868,none,2,0.4547945205479452,23.191007355442622
seasonal,Study 5,Study 5.b,882,none,2,0.4931506849315068,27.61000278447794
seasonal,Study 5,Study 5.b,896,none,2,0.5315068493150685,26.506063964083545
seasonal,Study 5,Study 5.b,910,none,2,0.5698630136986301,28.238074948104686
seasonal,Study 5,Study 5.b,924,none,2,0.6082191780821918,39.15083159631464
seasonal,Study 5,Study 5.b,938,none,2,0.6465753424657534,32.372946241903804
seasonal,Study 5,Study 5.b,952,none,2,0.684931506849315,31.676564082499507
seasonal,Study 5,Study 5.b,966,none,2,0.7232876712328767,19.639336818546234
seasonal,Study 5,Study 5.c,-489,none,0,0.7397260273972602,362.7029666792603
seasonal,Study 5,Study 5.c,-482,none,1,0.7589041095890411,418.5988036741538
seasonal,Study 5,Study 5.c,-474,none,1.1428571428571428,0.7808219178082192,762.296334916924
seasonal,Study 5,Study 5.c,-469,none,0.7142857142857143,0.7945205479452054,265.00365449149024
seasonal,Study 5,Study 5.c,-462,none,1,0.8136986301369863,287.7334281652391
seasonal,Study 5,Study 5.c,-448,none,2,0.852054794520548,193.97500103492985
seasonal,Study 5,Study 5.c,-441,none,1,0.8712328767123287,196.1072428815499
seasonal,Study 5,Study 5.c,-434,none,1,0.8904109589041096,133.3644042816254
seasonal,Study 5,Study 5.c,-427,none,1,0.9095890410958904,215.4495526983976
seasonal,Study 5,Study 5.c,-420,none,1,0.9287671232876712,331.05222156617907
seasonal,Study 5,Study 5.c,-406,none,2,0.9671232876712328,123.17936122035424
seasonal,Study 5,Study 5.c,-391,none,2.142857142857143,0.00821917808219178,178.21531981393
seasonal,Study 5,Study 5.c,-385,none,0.8571428571428571,0.02465753424657534,183.01283909904063
seasonal,Study 5,Study 5.c,-378,none,1,0.04383561643835616,153.0231114726843
seasonal,Study 5,Study 5.c,-371,none,1,0.06301369863013699,177.95419756533357
seasonal,Study 5,Study 5.c,-364,none,1,0.0821917808219178,153.7206140855495
seasonal,Study 5,Study 5.c,-356,none,1.1428571428571428,0.10410958904109588,216.2808918233701
seasonal,Study 5,Study 5.c,-350,none,0.8571428571428571,0.12054794520547946,125.46602539046899
seasonal,Study 5,Study 5.c,-343,none,1,0.13972602739726028,384.0283468741126
seasonal,Study 5,Study 5.c,-335,none,1.1428571428571428,0.16164383561643836,220.5267051695811
seasonal,Study 5,Study 5.c,-329,none,0.8571428571428571,0.1780821917808219,124.05936532558212
seasonal,Study 5,Study 5.c,-322,none,1,0.1972602739726027,193.24412157445704
seasonal,Study 5,Study 5.c,-314,none,1.1428571428571428,0.2191780821917808,91.88859263087657
seasonal,Study 5,Study 5.c,-308,none,0.8571428571428571,0.2356164383561644,111.48662654836545
seasonal,Study 5,Study 5.c,-301,none,1,0.2547945205479452,91.99127557425491
seasonal,Study 5,Study 5.c,-294,none,1,0.273972602739726,816.7559053085502
seasonal,Study 5,Study 5.c,-287,none,1,0.29315068493150687,185.1074971038287
seasonal,Study 5,Study 5.c,-280,none,1,0.31232876712328766,54.68647741699771
seasonal,Study 5,Study 5.c,-270,none,1.4285714285714286,0.33972602739726027,150.71468122738025
seasonal,Study 5,Study 5.c,-266,none,0.5714285714285714,0.3506849315068493,162.71202131773262
seasonal,Study 5,Study 5.c,-259,none,1,0.3698630136986301,229.8201809710858
seasonal,Study 5,Study 5.c,-252,none,1,0.38904109589041097,192.91391375707104
seasonal,Study 5,Study 5.c,-244,none,1.1428571428571428,0.410958904109589,311.1134374761341
seasonal,Study 5,Study 5.c,-237,none,1,0.4301369863013699,282.603464148334
seasonal,Study 5,Study 5.c,-230,none,1,0.4493150684931506,429.89241147510467
seasonal,Study 5,Study 5.c,-224,none,0.8571428571428571,0.4657534246575342,470.10290377379323
seasonal,Study 5,Study 5.c,-217,none,1,0.4849315068493151,509.06974886173185
seasonal,Study 5,Study 5.c,-210,none,1,0.5041095890410959,482.81204067354
seasonal,Study 5,Study 5.c,-203,none,1,0.5232876712328767,343.2837670244009
seasonal,Study 5,Study 5.c,-196,none,1,0.5424657534246575,443.9159030236447
seasonal,Study 5,Study 5.c,-189,none,1,0.5616438356164384,574.893726207615
seasonal,Study 5,Study 5.c,-175,none,2,0.6,402.8427926166248
seasonal,Study 5,Study 5.c,-168,none,1,0.6191780821917808,526.2515582435525
seasonal,Study 5,Study 5.c,-161,none,1,0.6383561643835617,0.819383386511021
seasonal,Study 5,Study 5.c,-153,none,1.1428571428571428,0.6602739726027397,243.36861648513434
seasonal,Study 5,Study 5.c,-147,none,0.8571428571428571,0.6767123287671233,348.44625142222617
seasonal,Study 5,Study 5.c,-140,none,1,0.6958904109589041,306.2404710690132
seasonal,Study 5,Study 5.c,-133,none,1,0.7150684931506849,324.8026663702238
seasonal,Study 5,Study 5.c,-126,none,1,0.7342465753424657,258.2800338376633
seasonal,Study 5,Study 5.c,-118,none,1.1428571428571428,0.7561643835616438,248.19253939003997
seasonal,Study 5,Study 5.c,-111,none,1,0.7753424657534247,197.9358454972641
seasonal,Study 5,Study 5.c,-105,none,0.8571428571428571,0.7917808219178082,130.23174208629
seasonal,Study 5,Study 5.c,-97,none,1.1428571428571428,0.8136986301369863,144.3633421073981
seasonal,Study 5,Study 5.c,-90,none,1,0.8328767123287671,124.78570869019997
seasonal,Study 5,Study 5.c,-84,none,0.8571428571428571,0.8493150684931506,114.01935331135725
seasonal,Study 5,Study 5.c,-77,none,1,0.8684931506849315,168.01555911261102
seasonal,Study 5,Study 5.c,-70,none,1,0.8876712328767123,16.595607576709686
seasonal,Study 5,Study 5.c,-63,none,1,0.9068493150684932,82.11582213894565
seasonal,Study 5,Study 5.c,-56,none,1,0.926027397260274,57.311349846879175
seasonal,Study 5,Study 5.c,-42,none,2,0.9643835616438357,100.59267646417226
seasonal,Study 5,Study 5.c,-27,none,2.142857142857143,0.00547945205479452,90.69823496615676
seasonal,Study 5,Study 5.c,-20,none,1,0.02465753424657534,107.93531762541772
seasonal,Study 5,Study 5.c,-13,none,1,0.04383561643835616,98.01545727129228
seasonal,Study 5,Study 5.c,-6,none,1,0.06301369863013699,118.56981354884554
seasonal,Study 5,Study 5.c,0,none,0.8571428571428571,0.07945205479452055,87.7955333300561
seasonal,Study 5,Study 5.c,7,none,1,0.09863013698630135,68.86204505421505
seasonal,Study 5,Study 5.c,15,none,1.1428571428571428,0.12054794520547946,59.296850835302926
seasonal,Study 5,Study 5.c,21,none,0.8571428571428571,0.136986301369863,19.914069278972992
seasonal,Study 5,Study 5.c,29,none,1.1428571428571428,0.1589041095890411,35.32684782456693
seasonal,Study 5,Study 5.c,36,none,1,0.1780821917808219,30.901501582940597
seasonal,Study 5,Study 5.c,43,none,1,0.1972602739726027,15.985527124416464
seasonal,Study 5,Study 5.c,49,none,0.8571428571428571,0.2136986301369863,40.88210373393366
seasonal,Study 5,Study 5.c,56,none,1,0.2328767123287671,34.205941146844204
seasonal,Study 5,Study 5.c,63,none,1,0.25205479452054796,35.75352474139253
seasonal,Study 5,Study 5.c,70,none,1,0.27123287671232876,73.77495765065147
seasonal,Study 5,Study 5.c,78,none,1.1428571428571428,0.29315068493150687,32.94098661883386
seasonal,Study 5,Study 5.c,84,none,0.8571428571428571,0.3095890410958904,33.43316585254001
seasonal,Study 5,Study 5.c,91,none,1,0.3287671232876712,32.05935880839895
seasonal,Study 5,Study 5.c,98,none,1,0.34794520547945207,42.76370991251731
seasonal,Study 5,Study 5.c,106,none,1.1428571428571428,0.3698630136986301,58.48428323073414
seasonal,Study 5,Study 5.c,112,none,0.8571428571428571,0.3863013698630137,55.4478810110476
seasonal,Study 5,Study 5.c,120,none,1.1428571428571428,0.40821917808219177,76.6894435378351
seasonal,Study 5,Study 5.c,127,none,1,0.4273972602739726,51.02180766481783
seasonal,Study 5,Study 5.c,134,none,1,0.4465753424657534,67.43469703078996
seasonal,Study 5,Study 5.c,140,none,0.8571428571428571,0.46301369863013697,79.03932783526956
seasonal,Study 5,Study 5.c,148,none,1.1428571428571428,0.4849315068493151,110.38606538237448
seasonal,Study 5,Study 5.c,154,none,0.8571428571428571,0.5013698630136987,86.62218753718666
seasonal,Study 5,Study 5.c,161,none,1,0.5205479452054794,76.9817110387542
seasonal,Study 5,Study 5.c,168,none,1,0.5397260273972603,65.55237452955576
seasonal,Study 5,Study 5.c,175,none,1,0.5589041095890411,105.94426304324362
seasonal,Study 5,Study 5.c,182,none,1,0.5780821917808219,216.07352992478326
seasonal,Study 5,Study 5.c,190,none,1.1428571428571428,0.6,152.6655245257817
seasonal,Study 5,Study 5.c,196,none,0.8571428571428571,0.6164383561643836,13367.563569974405
seasonal,Study 5,Study 5.c,203,none,1,0.6356164383561644,232.3951724764217
seasonal,Study 5,Study 5.c,210,none,1,0.6547945205479452,138.11242077228462
seasonal,Study 5,Study 5.c,217,none,1,0.673972602739726,118.92243424406132
seasonal,Study 5,Study 5.c,225,none,1.1428571428571428,0.6958904109589041,123.19573849496676
seasonal,Study 5,Study 5.c,231,none,0.8571428571428571,0.7123287671232876,95.57562336126507
seasonal,Study 5,Study 5.c,238,none,1,0.7315068493150685,100.00137626023542
seasonal,Study 5,Study 5.c,245,none,1,0.7506849315068493,77.06644084896826
seasonal,Study 5,Study 5.c,246,none,0.14285714285714285,0.7534246575342466,86.48564068354541
seasonal,Study 5,Study 5.c,247,none,0.14285714285714285,0.7561643835616438,326.76228558400965
seasonal,Study 5,Study 5.c,248,none,0.14285714285714285,0.7589041095890411,202.55954193766743
seasonal,Study 5,Study 5.c,249,none,0.14285714285714285,0.7616438356164383,192.38674708026963
seasonal,Study 5,Study 5.c,251,none,0.2857142857142857,0.7671232876712328,168.44417675993
seasonal,Study 5,Study 5.c,252,none,0.14285714285714285,0.7698630136986301,101.28645236488893
seasonal,Study 5,Study 5.c,260,none,1.1428571428571428,0.7917808219178082,56.27443008790098
seasonal,Study 5,Study 5.c,266,none,0.8571428571428571,0.8082191780821918,68.10632945009046
seasonal,Study 5,Study 5.c,274,none,1.1428571428571428,0.8301369863013699,67.4496979517782
seasonal,Study 5,Study 5.c,281,left,1,0.8493150684931506,0.2
seasonal,Study 5,Study 5.c,287,none,0.8571428571428571,0.8657534246575342,0.644097483175399
seasonal,Study 5,Study 5.c,295,none,1.1428571428571428,0.8876712328767123,23.17026694388533
seasonal,Study 5,Study 5.c,301,none,0.8571428571428571,0.9041095890410958,88.8712688504896
seasonal,Study 5,Study 5.c,309,none,1.1428571428571428,0.926027397260274,41.85137288879719
seasonal,Study 5,Study 5.c,322,none,1.8571428571428572,0.9616438356164384,71.57797810245064
seasonal,Study 5,Study 5.c,337,none,2.142857142857143,0.00273224043715847,52.552747525507556
seasonal,Study 5,Study 5.c,343,none,0.8571428571428571,0.01912568306010929,43.78171070937418
seasonal,Study 5,Study 5.c,351,none,1.1428571428571428,0.04098360655737704,28.141339443272212
seasonal,Study 5,Study 5.c,357,none,0.8571428571428571,0.05737704918032787,37.282585674940904
seasonal,Study 5,Study 5.c,365,none,1.1428571428571428,0.07923497267759563,41.047702198261696
seasonal,Study 5,Study 5.c,371,none,0.8571428571428571,0.09562841530054644,1810.638255780788
seasonal,Study 5,Study 5.c,378,none,1,0.11475409836065574,66.14716807424558
seasonal,Study 5,Study 5.c,385,none,1,0.13387978142076504,38.34579804932814
seasonal,Study 5,Study 5.c,392,none,1,0.15300546448087432,27.595916707111172
seasonal,Study 5,Study 5.c,406,none,2,0.1912568306010929,29.08894061545164
seasonal,Study 5,Study 5.c,413,none,1,0.2103825136612022,33.12780824099972
seasonal,Study 5,Study 5.c,421,none,1.1428571428571428,0.23224043715846995,22.40136455925435
seasonal,Study 5,Study 5.c,428,none,1,0.25136612021857924,15.583353707283392
seasonal,Study 5,Study 5.c,435,none,1,0.27049180327868855,27.108079090873066
seasonal,Study 5,Study 5.c,442,none,1,0.2896174863387978,21.863364412464108
seasonal,Study 5,Study 5.c,449,none,1,0.3087431693989071,25.821005848760066
seasonal,Study 5,Study 5.c,455,none,0.8571428571428571,0.3251366120218579,37.533941580391854
seasonal,Study 5,Study 5.c,462,none,1,0.3442622950819672,37.43756769980594
seasonal,Study 5,Study 5.c,469,none,1,0.3633879781420765,26.442887716799458
seasonal,Study 5,Study 5.c,477,none,1.1428571428571428,0.38524590163934425,31.72804626053399
seasonal,Study 5,Study 5.c,483,none,0.8571428571428571,0.4016393442622951,20.877399576510012
seasonal,Study 5,Study 5.c,490,none,1,0.4207650273224044,46.58504027919806
seasonal,Study 5,Study 5.c,497,none,1,0.4398907103825137,35.884669356697344
seasonal,Study 5,Study 5.c,504,none,1,0.45901639344262296,152.01191537311962
seasonal,Study 5,Study 5.c,511,none,1,0.4781420765027322,47.908436732095296
seasonal,Study 5,Study 5.c,518,none,1,0.4972677595628415,178.7092205069518
seasonal,Study 5,Study 5.c,525,none,1,0.5163934426229508,62.64256823402211
seasonal,Study 5,Study 5.c,532,none,1,0.5355191256830601,43.62847330150619
seasonal,Study 5,Study 5.c,539,none,1,0.5546448087431693,43.31254486519519
seasonal,Study 5,Study 5.c,546,none,1,0.5737704918032787,17.932348481936312
seasonal,Study 5,Study 5.c,553,none,1,0.592896174863388,42.61800261574366
seasonal,Study 5,Study 5.c,560,none,1,0.6120218579234973,69.91713535414142
seasonal,Study 5,Study 5.c,567,none,1,0.6311475409836066,56.12749482844195
seasonal,Study 5,Study 5.c,575,none,1.1428571428571428,0.6530054644808743,43.14478230683566
seasonal,Study 5,Study 5.c,581,none,0.8571428571428571,0.6693989071038251,37.713415462751236
seasonal,Study 5,Study 5.c,589,none,1.1428571428571428,0.6912568306010929,39.86490737378756
seasonal,Study 5,Study 5.c,595,none,0.8571428571428571,0.7076502732240437,33.91508698782567
seasonal,Study 5,Study 5.c,602,none,1,0.726775956284153,34.74855553574062
seasonal,Study 5,Study 5.c,609,none,1,0.7459016393442623,34.597473317794325
seasonal,Study 5,Study 5.c,616,none,1,0.7650273224043715,23.636566142513924
seasonal,Study 5,Study 5.c,623,none,1,0.7841530054644809,15.540574736287214
seasonal,Study 5,Study 5.c,630,none,1,0.8032786885245902,13.908294470040127
seasonal,Study 5,Study 5.c,645,none,2.142857142857143,0.8442622950819673,10.227808855295644
seasonal,Study 5,Study 5.c,651,none,0.8571428571428571,0.860655737704918,8.75848458496316
seasonal,Study 5,Study 5.c,657,none,0.8571428571428571,0.8770491803278688,10.026779857154681
seasonal,Study 5,Study 5.c,666,none,1.2857142857142858,0.9016393442622952,11.753379826016507
seasonal,Study 5,Study 5.c,672,none,0.8571428571428571,0.918032786885246,9.035539459494244
seasonal,Study 5,Study 5.c,680,none,1.1428571428571428,0.9398907103825136,12.010818624997555
seasonal,Study 5,Study 5.c,686,none,0.8571428571428571,0.9562841530054644,9.22168989569581
seasonal,Study 5,Study 5.c,707,none,3,0.0136986301369863,9.445026317238458
seasonal,Study 5,Study 5.c,715,none,1.1428571428571428,0.03561643835616438,9.473030687748544
seasonal,Study 5,Study 5.c,721,none,0.8571428571428571,0.05205479452054794,11.461436703416503
seasonal,Study 5,Study 5.c,728,none,1,0.07123287671232877,9.104766168023824
seasonal,Study 5,Study 5.c,735,none,1,0.0904109589041096,10.574625470257434
seasonal,Study 5,Study 5.c,742,none,1,0.1095890410958904,12.32596643890627
seasonal,Study 5,Study 5.c,750,none,1.1428571428571428,0.13150684931506848,8.794754435426457
seasonal,Study 5,Study 5.c,756,none,0.8571428571428571,0.14794520547945206,7.322682409108798
seasonal,Study 5,Study 5.c,770,none,2,0.1863013698630137,5.446318075306896
seasonal,Study 5,Study 5.c,784,none,2,0.22465753424657536,3.7854791012802167
seasonal,Study 5,Study 5.c,798,none,2,0.26301369863013696,5.6450295894883205
seasonal,Study 5,Study 5.c,813,none,2.142857142857143,0.3041095890410959,4.296398694077747
